0.00E+00	8.87E-01	0.00E+00	7.98E-04	0.564336	0.33259	0.9	
0.00E+00	8.74E-01	0.00E+00	7.14E-04	0.564336	0.331306	0.9	
0.00E+00	8.60E-01	0.00E+00	6.09E-04	0.564336	0.324243	0.9	
0.00E+00	8.45E-01	0.00E+00	5.25E-04	0.564336	0.321675	0.9	
0.00E+00	8.29E-01	0.00E+00	4.41E-04	0.564336	0.260037	0.9	
0.00E+00	8.12E-01	0.00E+00	3.57E-04	0.564336	0.260037	0.9	
0.00E+00	7.93E-01	0.00E+00	2.94E-04	0.564336	0.260037	0.9	
0.00E+00	7.73E-01	0.00E+00	2.31E-04	0.564336	0.260037	0.9	
0.00E+00	7.52E-01	0.00E+00	1.68E-04	0.564336	0.260037	0.9	
0.00E+00	7.31E-01	0.00E+00	1.26E-04	0.564336	0.260037	0.9	
0.00E+00	7.11E-01	0.00E+00	8.40E-05	0.564336	0.260037	0.9	
0.00E+00	6.90E-01	0.00E+00	6.30E-05	0.564336	0.260037	0.9	
0.00E+00	6.71E-01	0.00E+00	4.20E-05	0.564336	0.260037	0.9	
0.00E+00	6.53E-01	0.00E+00	2.10E-05	0.564336	0.260037	0.9	
0.00E+00	6.34E-01	0.00E+00	2.10E-05	0.564336	0.260037	0.9	
0.00E+00	6.14E-01	0.00E+00	2.10E-05	0.564336	0.260037	0.9	
0.00E+00	5.93E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	5.71E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	5.47E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	5.23E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	4.96E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	4.69E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	4.40E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	4.09E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	3.77E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	3.42E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	3.06E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	2.68E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	2.28E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	1.86E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	1.46E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	1.03E-01	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	5.82E-02	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	1.11E-02	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.564336	0.260037	0.9	
6.25E+00	9.99E-01	0.00E+00	2.26E-04	0	0.027377	0.7	
6.25E+00	9.99E-01	0.00E+00	2.24E-04	0	0.027377	0.7	
6.25E+00	9.99E-01	0.00E+00	2.22E-04	0	0.0292021	0.7	
6.25E+00	9.99E-01	0.00E+00	2.19E-04	0	0.0292021	0.7	
6.25E+00	9.99E-01	0.00E+00	2.17E-04	0	0.0292021	0.7	
6.25E+00	9.99E-01	0.00E+00	2.15E-04	0	0.0292021	0.7	
6.25E+00	9.99E-01	0.00E+00	2.12E-04	0	0.0292021	0.7	
6.25E+00	9.99E-01	0.00E+00	2.10E-04	0	0.0383277	0.7	
6.25E+00	9.99E-01	0.00E+00	2.08E-04	0	0.0383277	0.7	
6.25E+00	9.99E-01	0.00E+00	2.06E-04	0	0.0383277	0.7	
6.25E+00	9.99E-01	0.00E+00	2.03E-04	0	0.0383277	0.7	
6.25E+00	9.99E-01	0.00E+00	2.01E-04	0	0.0383277	0.7	
6.25E+00	9.99E-01	0.00E+00	1.99E-04	0	0.0456284	0.7	
